"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2016-Q1","2016-M01","2016-M02","2016-M03","2016-Q2","2016-M04","2016-M05","2016-M06","2016-Q3","2016-M07","2016-M08","2016-M09","2016-Q4","2016-M10","2016-M11","2016-M12","2017","2017-Q1","2017-M01","2017-M02","2017-M03","2017-Q2","2017-M04","2017-M05","2017-M06","2017-Q3","2017-M07","2017-M08","2017-M09","2017-Q4","2017-M10","2017-M11","2017-M12","2018","2018-Q1","2018-M01","2018-M02","2018-M03","2018-Q2","2018-M04","2018-M05","2018-M06","2018-Q3","2018-M07","2018-M08","2018-M09","2018-Q4","2018-M10","2018-M11","2018-M12","2019","2019-Q1","2019-M01","2019-M02","2019-M03","2019-Q2","2019-M04","2019-M05","2019-M06","2019-Q3","2019-M07","2019-M08","2019-M09","2019-Q4","2019-M10","2019-M11","2019-M12","2020","2020-Q1","2020-M01","2020-M02","2020-M03","2020-Q2","2020-M04","2020-M05","2020-M06","2020-Q3","2020-M07","2020-M08","2020-M09","2020-Q4","2020-M10","2020-M11","2020-M12","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BOL.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Bolivia","Quarterly","Millions","","18.624786","","","","-13.923583","","","","-52.967257","","","","-49.126239","","","","","-36.639398","","","","-58.295213","","","","-36.081895","","","","-69.081094","","","","","-58.073745","","","","-60.644224","","","","-66.128969","","","","-72.66709","","","","","-35.589147","","","","-64.338043","","","","-40.785146","","","","-29.447334","","","","","-44.895641","","","","-2.131081","","","","-61.276941","","","","-47.338307","","","","","-95.954495","","","","-93.27109","","","","-93.85151","","","","-107.589155","","","","","-142.084417","","","","-113.084837","","","","-66.457177","","","","-102.790285","","","","","-7.853794","","","","-37.735247","","","","-21.844635","","","","-27.873753","","","","","-58.092231","","","","-47.650876","","","","-61.572793","","","","-43.591227","","","","-73.823708","","","","-11.485096","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MUS.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Mauritius","Quarterly","Millions","","26.232116","","","","33.679568","","","","26.573304","","","","26.73365","","","","","24.570594","","","","30.518425","","","","29.092975","","","","30.881062","","","","","29.877376","","","","36.336853","","","","32.631289","","","","31.623258","","","","","28.460755","","","","35.351751","","","","32.43081","","","","27.431352","","","","","28.578509","","","","15.319159","","","","18.818125","","","","25.718756","","","","","25.632158","","","","23.539302","","","","23.489083","","","","25.900079","","","","","22.777075","","","","22.913125","","","","30.034301","","","","37.455622","","","","","35.919184","","","","40.64419","","","","44.775662","","","","53.042911","","","","","46.884827","","","","47.684409","","","","59.459751","","","","62.582779","","","","55.918901","","","","65.766286","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BEN.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Benin","Quarterly","Millions","","0.969923","","","","2.086707","","","","1.043379","","","","5.330098","","","","","1.427231","","","","1.771548","","","","2.255014","","","","2.636082","","","","","3.990394","","","","1.367585","","","","2.062178","","","","0.410678","","","","","0.904098","","","","1.344614","","","","3.760253","","","","0.748489","","","","","1.078769","","","","1.415307","","","","3.725137","","","","1.846178","","","","","5.525193","","","","1.451193","","","","0.518736","","","","0.357468","","","","","0.510057","","","","0.944912","","","","0.376713","","","","1.590518","","","","","0.410897","","","","2.663373","","","","4.141985","","","","4.007676","","","","","0.610476","","","","0.990628","","","","0.858048","","","","0.97869","","","","1.028184","","","","0.566429","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.NIC.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Nicaragua","Quarterly","Millions","","17.258776","","","","10.904393","","","","16.95394","","","","13.92548","","","","","14.327497","","","","11.174041","","","","10.101969","","","","15.510452","","","","","18.147075","","","","12.393531","","","","0.608911","","","","2.288977","","","","","1.697584","","","","5.822421","","","","1.861328","","","","4.700505","","","","","6.574378","","","","3.235124","","","","2.207621","","","","10.881505","","","","","12.385106","","","","19.540052","","","","20.8894","","","","13.86503","","","","","12.743734","","","","10.803607","","","","12.779105","","","","19.559748","","","","","20.497603","","","","20.047367","","","","25.337608","","","","39.46913","","","","","35.881177","","","","29.901052","","","","31.992682","","","","40.193816","","","","35.106128","","","","31.136428","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BLZ.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Belize","Quarterly","Millions","","0.906416","","","","1.193167","","","","3.244624","","","","5.555036","","","","","3.521145","","","","2.221945","","","","1.521818","","","","2.960164","","","","","3.216868","","","","12.677541","","","","3.572965","","","","1.241777","","","","","3.999604","","","","5.983014","","","","3.582567","","","","1.782502","","","","","3.773633","","","","9.486008","","","","6.054093","","","","4.462299","","","","","1.743936","","","","4.352727","","","","12.975528","","","","1.857357","","","","","2.263431","","","","9.48343","","","","2.613258","","","","2.265973","","","","","2.483006","","","","6.502838","","","","8.321631","","","","9.12742","","","","","4.312486","","","","5.980883","","","","3.665848","","","","4.73879","","","","5.01212","","","","7.942502","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G001.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","World","Quarterly","Millions","","3228.735221","","","","13611.644703","","","","9562.119601","","","","11634.925149","","","","","3056.20557","","","","6521.235445","","","","10737.814327","","","","6570.67422","","","","","-1348.948706","","","","6970.843833","","","","-4989.332117","","","","-11051.793809","","","","","-5288.754966","","","","-2917.177969","","","","-4877.416182","","","","-2101.463538","","","","","-1904.40273","","","","-15773.722205","","","","5702.981312","","","","18946.827019","","","","","4987.992897","","","","4033.451837","","","","-7471.67595","","","","-14119.220388","","","","","-28613.636965","","","","-35814.791513","","","","-46115.167045","","","","-39753.091677","","","","","-39514.171707","","","","-13074.045195","","","","-6564.796011","","","","-9329.828496","","","","","-12059.799177","","","","-9524.324033","","","","-10970.413163","","","","-3014.599993","","","","-9971.292171","","","","-4314.33411","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.IDN.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Indonesia","Quarterly","Millions","","4813.546142","","","","4232.982919","","","","4519.478076","","","","4616.246088","","","","","4922.841239","","","","4650.692905","","","","4922.776315","","","","5306.591838","","","","","5819.643954","","","","5087.440522","","","","5395.912954","","","","5300.770189","","","","","4880.12641","","","","4166.955769","","","","4575.806583","","","","4518.568071","","","","","4387.869544","","","","2565.340588","","","","3601.469448","","","","3933.210672","","","","","4551.654358","","","","4227.202062","","","","5168.497274","","","","5545.854918","","","","","6402.781573","","","","7145.722847","","","","7571.145423","","","","7486.473117","","","","","7602.893104","","","","5710.515157","","","","5636.753014","","","","5459.5164","","","","","5645.55105","","","","5711.545983","","","","6329.524242","","","","5500.808365","","","","4920.423997","","","","4788.211057","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TX399.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Western Hemisphere not specified","Quarterly","Millions","","0.126914","","","","0.032693","","","","0.035276","","","","0.057522","","","","","0.069977","","","","0.042847","","","","0.074872","","","","0.076684","","","","","0.03828","","","","0.022545","","","","0.081769","","","","0.018002","","","","","0.043081","","","","0.084719","","","","0.052493","","","","0.086106","","","","","0.189256","","","","0.450081","","","","25.379473","","","","0.037739","","","","","15.39022","","","","0.173646","","","","37.991688","","","","0.144651","","","","","0.009125","","","","0.007247","","","","0.025769","","","","0.005464","","","","","25.009965","","","","0.016034","","","","","","","","0.00307","","","","","","","","","0.029698","","","","0.003918","","","","0.62662","","","","0.030048","","","","0.143864","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.EST.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Estonia, Republic of","Quarterly","Millions","","23.656878","","","","22.886386","","","","23.073122","","","","25.446705","","","","","24.909227","","","","22.907979","","","","25.760989","","","","24.544832","","","","","22.306312","","","","24.47671","","","","27.768078","","","","35.869175","","","","","34.790054","","","","35.449284","","","","34.998639","","","","32.495193","","","","","24.032357","","","","28.317285","","","","32.494972","","","","39.877078","","","","","75.836182","","","","42.770014","","","","37.396522","","","","45.398263","","","","","60.570914","","","","37.624382","","","","59.872189","","","","56.536185","","","","","47.06686","","","","51.167538","","","","58.398426","","","","52.484138","","","","","30.531594","","","","29.801798","","","","27.17023","","","","32.846218","","","","32.219471","","","","36.164652","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TUV.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Tuvalu","Quarterly","Millions","","1.266251","","","","2.752127","","","","4.555956","","","","5.144885","","","","","1.441371","","","","5.826611","","","","1.83796","","","","6.117682","","","","","1.779503","","","","10.728323","","","","3.346869","","","","2.230602","","","","","4.959859","","","","5.284069","","","","2.862849","","","","6.658846","","","","","3.296508","","","","5.098225","","","","12.008695","","","","4.62999","","","","","2.36416","","","","14.214514","","","","14.236573","","","","10.735011","","","","","0.540988","","","","6.59565","","","","4.334438","","","","12.70549","","","","","6.432472","","","","0.853187","","","","-0.154598","","","","1.111106","","","","","0.043388","","","","0.182276","","","","0.165856","","","","0.110379","","","","23.029212","","","","-0.166698","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BFA.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Burkina Faso","Quarterly","Millions","","2.43758","","","","0.29393","","","","5.012413","","","","8.685497","","","","","4.549946","","","","-7.395142","","","","-15.847795","","","","-3.831711","","","","","-1.228974","","","","-6.674326","","","","-13.088352","","","","-2.516842","","","","","2.178481","","","","-18.477812","","","","-10.940257","","","","-5.42807","","","","","-1.926285","","","","-13.270807","","","","-9.64031","","","","2.831812","","","","","1.951406","","","","-0.163302","","","","2.372233","","","","2.33113","","","","","0.461952","","","","-20.592191","","","","-10.461313","","","","-2.28416","","","","","-6.926784","","","","-26.328762","","","","-10.556092","","","","-2.023306","","","","","-1.974987","","","","-11.557316","","","","-7.240857","","","","-9.768416","","","","0.522223","","","","-10.654247","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GX405.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Middle East","Quarterly","Millions","","-7652.714041","","","","-7850.873638","","","","-10208.230945","","","","-10033.569514","","","","","-14544.302653","","","","-11435.292434","","","","-11882.991152","","","","-14675.923149","","","","","-16777.217156","","","","-15738.985178","","","","-19200.352328","","","","-20080.872038","","","","","-14872.683942","","","","-15838.829034","","","","-14545.311979","","","","-13932.427352","","","","","-14546.964282","","","","-5654.724377","","","","-6989.886244","","","","-7463.167693","","","","","-10467.256253","","","","-12165.166043","","","","-16377.832828","","","","-18816.406718","","","","","-19727.245333","","","","-25369.053935","","","","-27180.429271","","","","-23089.10266","","","","","-19842.589338","","","","-15081.807549","","","","-15748.686336","","","","-17871.706538","","","","","-15882.813641","","","","-14838.07442","","","","-14700.227573","","","","-11938.288819","","","","-13041.317044","","","","-11873.417995","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ARE.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","United Arab Emirates","Quarterly","Millions","","-2005.020483","","","","-1988.929415","","","","-2876.068243","","","","-2443.317419","","","","","-3046.553745","","","","-3154.865738","","","","-3341.306178","","","","-3973.871234","","","","","-4160.715672","","","","-3698.655741","","","","-5893.30056","","","","-5865.708996","","","","","-3910.425565","","","","-5100.993297","","","","-5068.889148","","","","-4948.582376","","","","","-4974.057461","","","","-1485.190678","","","","-2315.526751","","","","-2012.339147","","","","","-2530.752789","","","","-4488.991506","","","","-6317.448786","","","","-6621.593005","","","","","-6736.408825","","","","-9467.486113","","","","-11652.602522","","","","-9030.226156","","","","","-7095.09461","","","","-6160.935003","","","","-6714.598252","","","","-6536.940762","","","","","-6350.664504","","","","-6726.894294","","","","-6655.920299","","","","-4417.423377","","","","-5184.548449","","","","-5780.754699","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.KIR.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Kiribati","Quarterly","Millions","","1.810288","","","","2.437993","","","","-0.982854","","","","7.655207","","","","","-2.004379","","","","1.969732","","","","2.516202","","","","-0.274363","","","","","-1.209201","","","","-1.143931","","","","-0.150204","","","","0.263837","","","","","-0.849692","","","","-1.129749","","","","-0.594429","","","","-0.477497","","","","","1.231304","","","","0.527523","","","","1.092936","","","","0.227581","","","","","0.611388","","","","2.865437","","","","0.338923","","","","0.747663","","","","","0.740241","","","","-0.104798","","","","-2.959182","","","","-0.145228","","","","","5.33396","","","","0.488107","","","","-0.213433","","","","1.169277","","","","","5.886677","","","","9.351525","","","","1.85406","","","","0.365646","","","","6.282552","","","","0.242942","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.IDN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Indonesia","Annual","Millions","18182.253225","","","","","","","","","","","","","","","","","19802.902297","","","","","","","","","","","","","","","","","21603.767619","","","","","","","","","","","","","","","","","18141.456833","","","","","","","","","","","","","","","","","14487.890252","","","","","","","","","","","","","","","","","19493.208612","","","","","","","","","","","","","","","","","28606.12296","","","","","","","","","","","","","","","","","24409.677675","","","","","","","","","","","","","","","","","23187.42964","","","","","","","","","","","","","","","","","","","","","","","","","",""
