"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G092.A","OBS_VALUE","Japan","Trade balance goods, US dollar","EMDEs by Source of Export Earnings: Nonfuel","Annual","Millions","-34360.172489","-27934.786579","-22745.551738","-31633.69295","-31798.460337","-23095.75928","-68680.66364","-57015.353186","-50518.034822"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BLZ.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Belize","Annual","Millions","7.160381","8.163402","9.387443","6.079544","5.088724","3.411735","5.212268","5.480315","4.191803"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.LTU.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Lithuania, Republic of","Annual","Millions","537.30163","559.155803","554.725785","466.703699","251.253157","132.008715","154.844342","140.863401","148.502595"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.PNG.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Papua New Guinea","Annual","Millions","-1844.651298","-2250.493827","-2169.130361","-2484.272797","-1896.945622","-2823.458247","-4361.348003","-2995.950848","-2812.329116"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GX440.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Middle East, North Africa, Afghanistan, and Pakistan","Annual","Millions","59801.733248","73737.84894","93934.461932","81406.104518","52135.20381","77508.613758","117534.499771","94590.63857","85350.662506"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GX170.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Europe","Annual","Millions","-3639.376205","-4669.96469","-5116.220886","-3849.387074","-1606.248295","-2185.191198","-6317.391896","1034.960212","1401.652555"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.KHM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Cambodia","Annual","Millions","-898.161496","-897.711891","-1184.073811","-1164.952238","-1130.218932","-1150.676436","-1414.085744","-1413.98506","-1551.40313"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.OMN.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Oman","Annual","Millions","785.163581","454.49422","-889.425932","-617.906347","-171.629564","-242.308555","-1964.16738","-1281.701469","-1209.454169"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.CIV.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Côte d'Ivoire","Annual","Millions","35.977212","53.238164","61.638113","39.819045","39.144407","80.642313","45.931713","65.493947","-3.450459"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.CHN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","China, People's Republic of","Annual","Millions","156560.606686","164354.248859","173537.612933","169233.049026","163919.885221","185245.69322","188659.70052","173875.584194","167225.575668"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.COD.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Congo, Democratic Republic of the","Annual","Millions","31.320024","33.04663","54.28613","69.531644","36.084823","65.868299","91.15666","126.762255","141.440573"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G001.A","OBS_VALUE","Japan","Trade balance goods, US dollar","World","Annual","Millions","38037.424674","26885.929562","-10419.230799","-15184.812655","6971.683396","-12569.451604","-150296.6872","-68482.841409","-35569.136366"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BLZ.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Belize","Annual","Millions","3.738862","2.06167","11.321708","9.268143","18.687309","17.517813","11.413824","20.95458","14.506204"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.AZE.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Azerbaijan, Republic of","Annual","Millions","94.491689","77.717002","46.772815","59.241282","10.765262","31.781253","34.890814","45.671151","51.378075"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.NER.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Niger","Annual","Millions","6.856445","4.953305","4.864915","3.31857","5.107781","3.763323","6.05969","3.672766","-13.136806"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.QAT.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Qatar","Annual","Millions","-9322.050397","-9793.07194","-13441.828572","-12031.917734","-8137.62812","-10699.574342","-11998.816318","-7612.432174","-5479.557165"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G163.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Euro Area (EA)","Annual","Millions","53358.413261","56270.201704","61662.916018","59538.956221","50648.591633","60047.025585","60646.150526","62841.787502","55542.389666"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G903.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Emerging and Developing Europe","Annual","Millions","12053.623939","13763.916357","15371.466405","15500.301913","14200.73374","17562.70563","14703.225132","14068.164292","12345.924481"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.JAM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Jamaica","Annual","Millions","185.9606","241.619475","231.74683","242.3792","156.500103","179.721757","236.01319","308.606572","332.540618"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TX799.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Africa not specified","Annual","Millions","-4.182402","-3.716179","-3.529629","-3.706595","-4.113692","-4.886307","-3.033009","-10.123043","-7.330913"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BEN.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Benin","Annual","Millions","9.430107","8.089875","7.830835","6.757454","8.065391","7.85259","3.4222","11.223931","3.437842"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MMR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Myanmar","Annual","Millions","98.179497","-182.054266","-580.901756","-760.660607","-698.6817","-617.662043","-968.199095","-1159.065611","-1090.066844"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.G163.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Euro Area (EA)","Annual","Millions","60620.680277","62639.424839","70670.039635","71576.27035","62761.069199","75114.911025","75517.264902","70092.835801","67860.549164"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.KIR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Kiribati","Annual","Millions","10.920634","2.207192","-2.239499","-3.051367","3.079344","4.563411","-2.468967","6.777911","17.457908"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MUS.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Mauritius","Annual","Millions","113.218638","115.063056","130.468776","123.674668","88.434549","98.560622","113.180123","174.381947","216.611766"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.NIC.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Nicaragua","Annual","Millions","59.042589","51.113959","33.438494","14.081838","22.898628","66.679588","55.886194","105.351708","137.968727"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BOL.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Bolivia","Annual","Millions","-97.392293","-200.0976","-257.514028","-170.15967","-155.64197","-390.66625","-424.416716","-95.307429","-210.907127"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.KOR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Korea, Republic of","Annual","Millions","21222.500671","25196.296697","20373.837617","16642.208183","17822.602717","20502.254891","20634.164513","15925.511196","15024.542534"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GUY.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Guyana","Annual","Millions","3.419609","5.989026","5.032047","8.337011","4.772863","7.763225","4.664955","8.962355","4.825958"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.G903.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Emerging and Developing Europe","Annual","Millions","15693.000144","18433.881047","20487.687291","19349.688987","15806.982035","19747.896828","21020.617028","13033.20408","10944.271926"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G200.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Emerging Market and Developing Economies","Annual","Millions","-80930.807091","-93962.420214","-109130.915065","-103497.766162","-75467.861808","-92704.999434","-181466.261741","-134170.530446","-115607.181097"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BGR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Bulgaria","Annual","Millions","-22.69697","-16.200132","18.424439","-6.223952","33.618468","68.1923","55.464782","17.454839","-14.411713"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.UZB.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Uzbekistan, Republic of","Annual","Millions","2.617173","4.484789","5.305345","4.655811","8.752321","15.427066","52.452073","30.143843","17.829627"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ECU.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Ecuador","Annual","Millions","250.879851","393.840862","430.20742","489.86926","228.805638","433.931958","538.526088","553.057648","386.930856"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MMR.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Myanmar","Annual","Millions","935.356306","1062.800178","1276.21029","1412.902004","1300.403175","955.532174","1414.303411","1540.341128","1400.022801"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.PLW.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Palau, Republic of","Annual","Millions","2.304519","17.134004","21.62865","15.516168","4.581263","1.830311","2.017487","0.320435","0.297887"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.KIR.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Kiribati","Annual","Millions","7.410257","9.708083","8.460048","8.003971","4.458844","5.524218","12.012523","5.035055","4.932302"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TGO.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Togo","Annual","Millions","3.984903","2.977292","2.988824","6.573156","4.98759","10.827954","18.407873","16.292376","27.472562"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MDV.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Maldives","Annual","Millions","4.891738","4.968638","3.204632","3.17142","2.581529","6.166677","3.343168","3.068753","2.306318"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GRC.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Greece","Annual","Millions","104.158994","96.439388","211.57848","536.646647","762.7034","602.171953","763.325455","772.215719","588.040863"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G998.A","OBS_VALUE","Japan","Trade balance goods, US dollar","European Union (EU)","Annual","Millions","-8553.159481","-7500.616771","-10037.031426","-12710.431247","-13223.586003","-15797.028459","-15451.857662","-6523.571377","-12397.545882"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TWN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Taiwan Province of China","Annual","Millions","22952.003536","25385.914855","27113.835364","26865.616374","26749.020683","33573.866604","38509.756355","35562.056639","30511.483117"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G400.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Middle East and Central Asia","Annual","Millions","26764.304051","23671.029427","24958.314487","23910.318652","19062.73379","21768.418741","24190.929136","28066.622555","31196.863938"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.G400.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Middle East and Central Asia","Annual","Millions","60413.592783","75031.208331","95580.498847","82509.526795","52969.544351","78273.204483","118507.761697","95360.854805","86156.475579"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.CPV.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Cabo Verde","Annual","Millions","0.090307","0.127549","","","","","0.006164","0.008418",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MHL.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Marshall Islands, Republic of the","Annual","Millions","","12.532634","4.153927","4.27645","6.419262","8.337966","6.647875","21.693112","18.892467"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.KNA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","St. Kitts and Nevis","Annual","Millions","0.01977","0.005473","","","0.002643","0.018743","0.003449","0.01372",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.PRK.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Korea, Democratic People's Republic of","Annual","Millions","","","","","","","-0.003111","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NPL.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Nepal","Annual","Millions","13.157084","10.897349","10.603764","10.318675","7.404087","8.748918","10.727017","12.985377","15.894443"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G603.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Sub-Saharan Africa (SSA)","Annual","Millions","5765.297077","6016.667279","6523.147488","7367.968452","6267.141535","7927.358059","8127.214925","8596.138911","7210.408626"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.CAN.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Canada","Annual","Millions","-1000.912139","-1354.055485","-2393.777531","-2958.341517","-2632.637926","-5176.66793","-7920.132009","-3629.664654","-1839.099481"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.ZAF.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","South Africa","Annual","Millions","4212.059102","4764.556","5134.013003","5133.199318","5761.094424","10042.97074","10035.976798","7309.272914","5858.609965"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SWE.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Sweden","Annual","Millions","2214.038085","2472.11399","2713.256343","2896.496314","2816.44891","3147.22478","3393.553605","2779.717702","3028.242454"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.HUN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Hungary","Annual","Millions","1234.318301","1149.115469","1049.179397","928.05367","1063.927567","1180.670338","1166.845017","1284.048075","1246.630223"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.ECU.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Ecuador","Annual","Millions","510.581937","741.939324","981.319623","1148.751224","854.764588","1264.585292","2096.381683","1244.692071","1252.510557"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MDA.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Moldova, Republic of","Annual","Millions","-10.858078","-14.377876","-16.961831","-21.978125","-17.275894","-13.996706","-17.671357","-28.19805","-28.57615"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.RUS.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Russian Federation","Annual","Millions","-6146.902434","-7843.48493","-8282.056953","-7172.175746","-4873.0947","-6120.861036","-10463.930666","-4607.859574","-3538.221156"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.CZE.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Czech Republic","Annual","Millions","767.248074","853.993635","1030.765119","1126.287983","1096.84708","1640.943561","1613.423843","1454.003125","1737.614386"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.CHN.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","China, People's Republic of","Annual","Millions","113877.157363","132817.035578","143998.244248","134709.918631","140543.934106","163598.870905","144618.114503","126119.063087","124577.571305"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.VNM.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Vietnam","Annual","Millions","13014.058686","15056.893469","16412.967999","16496.160362","17034.601318","19069.802093","18607.243155","17143.537038","17083.346979"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.HRV.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Croatia, Republic of","Annual","Millions","57.138848","76.267032","114.289827","106.262207","102.6973","75.322538","73.843685","89.314967","46.18439"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GX170.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Europe","Annual","Millions","12053.623939","13763.916357","15371.466405","15500.301913","14200.73374","17562.70563","14703.225132","14068.164292","12345.924481"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.G205.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Latin America and the Caribbean (LAC)","Annual","Millions","22700.246184","26010.634683","27421.051301","27090.535556","24746.492255","31115.914244","35680.960657","32475.603838","31564.232999"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G001.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","World","Annual","Millions","644907.633634","698040.586754","737915.340274","705617.821219","638167.043688","756166.163384","746720.43118","717225.250208","707489.299533"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ARE.A","OBS_VALUE","Japan","Trade balance goods, US dollar","United Arab Emirates","Annual","Millions","-9313.33556","-13516.596895","-19618.380969","-19028.890386","-10787.114037","-19958.786086","-36886.723616","-26507.568627","-24150.902474"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G400.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Middle East and Central Asia","Annual","Millions","-33649.288732","-51360.178904","-70622.18436","-58599.208143","-33906.810561","-56504.785742","-94316.832561","-67294.23225","-54959.611641"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MWI.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Malawi","Annual","Millions","12.282765","13.543445","17.455596","11.990284","10.838798","8.976886","8.916007","18.279958","14.509981"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.DOM.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Dominican Republic","Annual","Millions","0.65415","44.915056","114.745926","138.331743","119.227036","108.791152","111.928249","114.744482","120.629584"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.WSM.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Samoa","Annual","Millions","0.867413","0.527572","0.603233","2.088733","0.41554","0.340729","0.288155","0.187051","0.121795"
